transaction_id,user_id,transaction_amount,transaction_type,account_balance,device_type,location,merchant_category,ip_address_flag,previous_fraudulent_activity,daily_transaction_count,avg_transaction_amount_7d,failed_transaction_count_7d,card_type,card_age,transaction_distance,authentication_method,risk_score,is_weekend,fraud_label,hour,day_of_week,is_night,is_business_hours,is_small_amount,amount_log,is_high_risk,is_low_risk,is_high_frequency,has_recent_failures,suspicious_ip,has_fraud_history,weekend_with_failures
20839,2131,134.55,2,17470.85,0,1,3,0,0,11,176.24,3,3,25,4213.69,3,0.5348,0,0,11,1,0,1,0,4.909340575944674,0,0,1,1,0,0,0
31136,1140,1.29,0,96261.06,1,3,2,0,0,1,469.59,0,2,156,4071.77,2,0.4684,0,0,21,0,0,0,1,0.8285518175661483,0,0,0,0,0,0,0
22654,1525,10.22,0,84326.41,1,0,4,0,1,8,474.54,0,1,21,644.34,2,0.8391,1,0,15,5,0,1,0,2.4176979000945504,1,0,0,0,0,1,0
29230,8642,330.22,2,23545.28,0,4,0,0,0,11,473.11,3,3,228,4696.35,1,0.2154,0,0,0,4,1,0,0,5.8027828071613445,0,1,1,1,0,0,0
29550,6622,188.01,3,53084.59,2,4,1,0,0,4,182.69,4,3,233,3033.75,0,0.9359,0,1,13,1,0,1,0,5.241799923712865,1,0,0,1,0,0,0
32681,2502,2.95,2,80006.33,0,4,0,0,0,10,259.87,3,1,193,4466.27,1,0.5658,0,0,15,2,0,1,1,1.3737155789130306,0,0,0,1,0,0,0
42537,5638,15.33,3,38245.52,2,3,3,0,0,12,345.73,3,0,145,712.32,2,0.578,0,0,13,4,0,1,0,2.7930039069823738,0,0,1,1,0,0,0
3326,3252,128.07,1,13120.67,2,4,2,0,0,12,308.76,2,3,199,1833.0,1,0.7094,0,0,18,4,0,0,0,4.860354892847096,1,0,1,1,0,0,0
12089,2057,111.02,2,3430.7,2,0,4,0,0,10,334.61,1,2,14,3312.1,2,0.0729,0,0,3,4,1,0,0,4.718677426781686,0,1,0,1,0,0,0
40873,2333,201.09,2,78635.99,2,0,0,0,0,6,457.21,3,1,50,2008.92,2,0.5648,0,0,15,1,0,1,0,5.3087131427301575,0,0,0,1,0,0,0
3922,4709,424.77,3,57911.07,0,4,4,0,0,8,456.38,0,0,209,4784.02,1,0.5221,0,0,17,3,0,1,0,6.053899294364302,0,0,0,0,0,0,0
20074,2018,13.36,1,97682.38,2,0,3,0,0,1,350.69,4,0,131,1185.03,3,0.4018,0,1,21,4,0,0,0,2.664446563620078,0,0,0,1,0,0,0
46967,5125,25.03,1,97330.6,2,1,4,0,0,8,241.2,3,2,223,1393.12,3,0.8539,0,1,6,2,0,0,0,3.259249719006474,1,0,0,1,0,0,0
31242,609,101.63,0,61371.34,2,0,2,0,0,7,260.7,4,3,125,2405.85,2,0.5072,0,1,3,3,1,0,0,4.631130287657623,0,0,0,1,0,0,0
34110,4959,105.49,0,35699.38,1,3,4,0,0,12,370.79,4,1,130,3599.61,1,0.4403,1,1,15,5,0,1,0,4.668051084027292,0,0,1,1,0,0,1
3316,7296,97.86,2,27902.9,0,1,0,0,0,7,245.51,4,3,187,1269.76,1,0.4765,0,1,18,1,0,0,0,4.593704707878813,0,0,0,1,0,0,0
46853,5046,60.4,3,70164.65,0,0,2,0,0,13,455.36,1,3,179,2131.87,2,0.6958,1,0,10,6,0,1,0,4.117409835153096,0,0,1,1,0,0,1
3190,424,166.61,1,47137.99,2,3,3,0,0,4,151.2,4,2,197,4482.91,1,0.5115,0,1,9,3,0,1,0,5.121639852139167,0,0,0,1,0,0,0
21708,5847,81.93,1,37528.96,0,0,4,0,0,12,268.35,3,3,174,47.21,0,0.2335,0,0,7,0,0,0,0,4.4179968784631125,0,1,1,1,0,0,0
31819,4247,70.6,0,82782.53,2,4,0,0,0,4,103.13,0,2,31,3090.94,2,0.8744,1,1,4,5,1,0,0,4.2710950739666,1,0,0,0,0,0,0
30590,4276,60.49,0,67469.33,1,0,2,0,0,5,219.66,3,3,177,3244.95,0,0.3172,0,0,10,1,0,1,0,4.118874559965378,0,0,0,1,0,0,0
48690,5357,96.54,1,9237.46,0,1,2,0,0,13,60.98,0,2,13,627.08,1,0.2501,1,0,5,6,1,0,0,4.5802625502819065,0,1,1,0,0,0,0
24750,3261,89.09,3,74858.92,0,1,3,1,0,1,210.45,3,1,77,1990.76,3,0.7062,0,0,19,3,0,0,0,4.500809170663349,1,0,0,1,1,0,0
4328,2728,136.59,0,73014.54,2,2,1,0,0,8,134.04,1,0,67,52.63,3,0.7618,0,0,0,3,1,0,0,4.924278248439725,1,0,0,1,0,0,0
21878,260,61.98,1,84042.66,0,0,0,0,0,10,353.11,3,2,152,1496.64,0,0.8367,0,0,19,0,0,0,0,4.142817215672879,1,0,0,1,0,0,0
45079,3574,33.08,0,51177.49,1,2,2,0,0,10,410.21,4,2,152,2193.96,1,0.1446,1,1,8,6,0,0,0,3.528710701961115,0,1,0,1,0,0,1
10669,4187,49.79,0,25835.26,2,4,2,0,1,1,420.09,3,1,55,361.86,0,0.1825,1,0,0,6,1,0,0,3.9276994848131537,0,1,0,1,0,1,1
40112,5055,75.24,2,26288.39,0,2,0,0,0,10,19.72,1,0,41,1024.72,1,0.2724,0,0,3,4,1,0,0,4.333886259345946,0,1,0,1,0,0,0
2303,919,119.78,1,57091.22,0,3,2,0,1,2,313.79,0,0,239,780.1,3,0.149,0,0,7,1,0,0,0,4.793970708879755,0,1,0,0,0,1,0
17283,6993,78.31,2,77436.68,0,2,0,1,1,6,205.55,4,3,184,2835.71,2,0.8586,1,1,17,6,0,1,0,4.373364224095228,1,0,0,1,1,1,1
47428,6740,69.93,0,88899.0,0,4,2,0,1,8,127.32,0,2,158,2767.7,0,0.2032,0,0,4,0,1,0,0,4.261693475213995,0,1,0,0,0,1,0
7623,352,266.56,0,36991.37,1,1,2,0,0,4,447.91,2,2,181,1597.4,0,0.7114,1,0,19,6,0,0,0,5.589343840250208,1,0,0,1,0,0,1
17876,1811,8.54,1,29706.41,0,0,1,0,0,2,395.06,3,3,211,4511.55,1,0.4654,0,0,14,3,0,1,1,2.255493485460195,0,0,0,1,0,0,0
38656,773,233.26,0,93236.06,1,3,2,0,0,14,203.71,2,3,57,583.46,3,0.8489,0,0,4,3,1,0,0,5.4564316096417285,1,0,1,1,0,0,0
20345,4787,213.2,1,60173.53,0,4,2,0,0,3,228.89,2,1,176,1303.97,2,0.9596,0,1,15,2,0,1,0,5.366910158013648,1,0,0,1,0,0,0
542,491,72.77,2,77706.61,2,0,3,0,0,6,347.94,4,3,53,2452.22,1,0.6163,0,1,13,2,0,1,0,4.300952144896211,0,0,0,1,0,0,0
10663,6220,70.68,1,73215.62,0,0,3,1,0,10,186.45,0,3,143,2367.41,0,0.5181,1,0,16,5,0,1,0,4.272211768666675,0,0,0,0,1,0,0
29225,3298,72.78,3,79787.85,0,3,1,0,0,10,215.35,3,2,184,4226.83,2,0.0499,1,0,17,5,0,1,0,4.3010876921685295,0,1,0,1,0,0,1
7869,1285,208.02,1,55696.98,2,1,3,0,0,8,407.55,0,0,222,2474.16,1,0.4744,0,0,7,2,0,0,0,5.342429941166357,0,0,0,0,0,0,0
18249,5553,170.18,1,16517.2,0,1,4,0,0,7,263.25,4,0,196,4722.22,2,0.7271,1,1,6,5,0,0,0,5.142715634453464,1,0,0,1,0,0,1
16494,1934,42.69,3,31529.64,0,4,1,0,0,8,301.46,0,3,75,4693.55,3,0.7908,0,0,20,1,0,0,0,3.7771192429633444,1,0,0,0,0,0,0
1559,3539,6.08,0,32175.62,2,4,3,1,0,5,56.65,1,2,58,4280.44,1,0.0443,0,0,16,2,0,1,1,1.9572739077056285,0,1,0,1,1,0,0
32196,5439,86.03,3,14077.4,0,0,2,0,0,7,378.03,1,0,150,594.89,2,0.287,0,0,19,0,0,0,0,4.466252886801422,0,1,0,1,0,0,0
268,1662,239.67,0,91797.87,2,0,1,0,0,14,66.57,0,3,37,3193.58,2,0.5104,0,0,8,0,0,0,0,5.483426700544313,0,0,1,0,0,0,0
18319,1996,39.16,3,42477.67,0,3,0,0,0,12,40.36,2,1,33,1507.27,3,0.9968,0,1,14,2,0,1,0,3.6928714753834737,1,0,1,1,0,0,0
36860,4298,228.88,0,42651.17,2,2,4,0,0,11,411.56,0,0,133,1373.39,1,0.094,0,0,0,4,1,0,0,5.437557433639541,0,1,1,0,0,0,0
28256,4165,195.05,0,58787.12,2,3,1,0,0,9,433.79,0,0,69,1216.99,2,0.5664,0,0,17,3,0,1,0,5.27836972873834,0,0,0,0,0,0,0
16928,2746,17.94,1,13300.88,0,1,0,0,0,3,204.38,3,3,169,4317.23,2,0.1022,0,0,4,3,1,0,0,2.9412760877579323,0,1,0,1,0,0,0
5394,3649,88.46,1,6074.61,0,4,2,0,0,11,45.61,3,1,13,1916.28,2,0.7368,0,0,16,4,0,1,0,4.493791598004702,1,0,1,1,0,0,0
3414,7287,154.66,3,92785.76,2,4,4,0,0,4,138.1,0,1,84,4569.68,1,0.6959,1,0,15,6,0,1,0,5.0476741415312425,0,0,0,0,0,0,0
9948,6254,32.76,2,58202.94,1,1,4,0,0,11,37.47,0,0,120,4516.88,3,0.1295,0,0,4,3,1,0,0,3.5192766697277564,0,1,1,0,0,0,0
2728,7678,47.81,3,88330.51,2,3,1,0,0,4,427.79,2,0,125,1866.32,0,0.2095,1,0,16,6,0,1,0,3.887935209899056,0,1,0,1,0,0,1
10245,2036,114.87,0,77670.65,2,1,0,0,0,8,425.7,0,0,39,1481.13,1,0.1023,0,0,14,0,0,1,0,4.752468873008971,0,1,0,0,0,0,0
32972,7284,231.94,0,86151.34,2,2,1,0,0,4,312.38,0,3,219,3860.37,3,0.7323,0,0,16,4,0,1,0,5.4507809096745055,1,0,0,0,0,0,0
38552,5018,186.84,2,24403.2,1,4,1,0,0,4,411.49,3,0,88,3692.38,3,0.1676,0,0,18,4,0,0,0,5.235590536639732,0,1,0,1,0,0,0
49367,1524,119.26,1,67484.94,2,1,3,0,0,10,76.52,3,1,173,1608.35,2,0.1481,0,0,19,2,0,0,0,4.789656065611423,0,1,0,1,0,0,0
27690,2212,38.09,1,47153.19,2,0,2,0,0,4,448.05,1,1,116,403.29,1,0.4556,1,0,15,6,0,1,0,3.6658666798048634,0,0,0,1,0,0,1
11358,2223,2.33,1,46886.43,0,0,2,0,1,10,315.37,4,0,87,2130.53,0,0.0325,0,1,6,4,0,0,1,1.2029723039923526,0,1,0,1,0,1,0
10618,8338,184.2,2,2458.72,2,1,0,0,1,5,232.32,1,0,57,3028.61,2,0.1376,1,0,16,5,0,1,0,5.221436322212079,0,1,0,1,0,1,1
41845,2531,20.28,3,82580.73,1,0,2,0,0,2,13.05,3,3,207,4965.93,3,0.1752,1,0,18,5,0,0,0,3.0577676644734435,0,1,0,1,0,0,1
3651,4750,18.44,0,62621.66,2,4,0,0,0,9,195.73,3,0,160,1440.19,1,0.5914,0,0,0,1,1,0,0,2.967332799032293,0,0,0,1,0,0,0
18627,199,8.65,0,40287.78,2,2,4,0,0,10,304.29,2,1,64,539.47,3,0.6502,1,0,5,5,1,0,1,2.2669579153508947,0,0,0,1,0,0,1
30860,1420,65.49,0,51064.35,2,4,1,0,0,3,188.84,0,1,109,3979.25,3,0.3512,1,0,15,5,0,1,0,4.197051560414364,0,0,0,0,0,0,0
6664,6991,29.24,0,22888.16,1,0,3,0,0,7,72.31,2,3,81,4818.74,2,0.4073,0,0,12,3,0,1,0,3.4091655513113324,0,0,0,1,0,0,0
17645,7850,4.01,0,76506.75,2,2,0,0,0,6,200.74,2,3,20,2827.69,3,0.4464,1,0,9,6,0,1,1,1.6114359150967734,0,0,0,1,0,0,1
22952,3204,73.73,0,53188.57,1,0,0,0,0,14,499.54,1,0,87,4738.67,2,0.2756,1,0,1,6,1,0,0,4.313881617942199,0,1,1,1,0,0,1
27108,6690,68.67,0,73417.43,1,1,3,0,0,8,118.71,0,3,165,595.56,2,0.5066,1,0,6,6,0,0,0,4.2437698090420275,0,0,0,0,0,0,0
10936,6310,75.08,1,28175.99,0,1,1,0,0,13,317.16,0,1,36,1903.21,1,0.9211,0,1,12,0,0,1,0,4.331785418237135,1,0,1,0,0,0,0
49684,1799,54.1,3,37418.98,0,3,4,0,0,12,379.32,1,3,109,1275.33,3,0.538,0,0,15,2,0,1,0,4.009149716158869,0,0,1,1,0,0,0
28668,4738,169.88,3,19462.45,0,3,1,0,0,2,62.73,3,1,196,3668.14,2,0.2146,1,0,16,5,0,1,0,5.14096155577183,0,1,0,1,0,0,1
4224,7365,36.97,3,39977.47,0,2,1,0,0,13,81.98,4,0,121,2897.41,2,0.1208,1,1,0,5,1,0,0,3.636796374243711,0,1,1,1,0,0,1
48325,2764,345.1,0,57004.15,2,3,4,0,0,1,152.12,4,0,152,3229.67,3,0.3329,1,1,14,5,0,1,0,5.846727750641299,0,0,0,1,0,0,1
17928,5909,128.86,1,53824.32,2,3,1,0,0,11,488.83,4,1,37,723.71,0,0.7346,0,1,9,4,0,1,0,4.866456947080341,1,0,1,1,0,0,0
7520,2677,40.06,0,47533.38,1,0,4,0,0,2,497.72,1,2,25,2593.49,2,0.872,0,1,6,4,0,0,0,3.7150344115907874,1,0,0,1,0,0,0
37723,8227,239.38,2,7391.76,2,1,2,1,0,9,266.87,3,1,53,222.2,1,0.7756,0,0,22,2,1,0,0,5.482221004524643,1,0,0,1,1,0,0
26669,2488,269.35,3,50326.41,0,2,0,0,0,8,441.29,2,0,84,819.35,3,0.6829,0,0,19,4,0,0,0,5.599717415828014,0,0,0,1,0,0,0
42857,7640,67.82,2,47682.31,1,4,3,0,0,13,293.24,3,3,193,3375.89,0,0.4885,0,0,2,1,1,0,0,4.231494400369335,0,0,1,1,0,0,0
49522,8859,86.58,1,80870.22,2,3,4,0,0,6,98.96,4,3,81,4668.82,2,0.8901,0,1,15,4,0,1,0,4.4725526613732525,1,0,0,1,0,0,0
650,1815,118.96,1,3448.25,2,3,0,0,0,10,289.97,3,3,233,2164.28,0,0.7616,0,0,1,3,1,0,0,4.787158353880808,1,0,0,1,0,0,0
44999,2128,69.78,1,60347.36,2,1,0,0,0,7,89.11,0,1,79,2894.57,3,0.8749,1,1,8,6,0,0,0,4.259576474917317,1,0,0,0,0,0,0
12560,3259,84.52,3,54923.79,1,1,3,0,0,14,143.43,2,1,184,3567.14,0,0.9102,0,1,21,0,0,0,0,4.4487502667167895,1,0,1,1,0,0,0
48397,1708,83.89,0,26833.24,2,2,2,1,0,12,495.18,2,0,68,1744.14,1,0.716,0,0,0,0,1,0,0,4.441356300749876,1,0,1,1,1,0,0
1018,3965,20.27,0,58489.14,1,2,1,0,0,9,372.9,1,0,150,4380.97,0,0.4514,1,0,13,5,0,1,0,3.0572976292121457,0,0,0,1,0,0,1
10358,7609,173.11,1,86227.06,2,0,2,0,0,10,336.63,3,2,166,2817.52,2,0.3007,1,0,10,5,0,1,0,5.159687283378507,0,0,0,1,0,0,1
15025,7515,3.92,1,61628.65,2,0,2,0,1,11,347.77,0,2,169,4111.13,0,0.2642,1,0,22,5,1,0,1,1.5933085305042167,0,1,1,0,0,1,0
6500,1240,64.53,0,70130.75,0,1,4,0,0,2,346.56,3,3,198,1551.5,2,0.6073,0,0,1,2,1,0,0,4.182508053051405,0,0,0,1,0,0,0
24847,1362,274.03,3,53999.12,1,4,4,0,0,1,67.37,4,0,193,452.95,1,0.3172,1,1,20,6,0,0,0,5.616880182625682,0,0,0,1,0,0,1
19687,2938,63.54,3,41675.26,1,3,0,0,0,3,425.87,0,0,200,1890.89,3,0.987,0,1,22,4,1,0,0,4.167285186623816,1,0,0,0,0,0,0
39029,3044,232.7,1,53029.37,2,4,3,0,0,13,101.24,4,0,205,2606.0,3,0.111,0,1,15,1,0,1,0,5.454038241544812,0,1,1,1,0,0,0
35849,2052,258.32,3,7901.93,2,4,3,0,0,1,50.22,4,0,175,2812.73,3,0.3317,1,1,3,5,1,0,0,5.5580628203067945,0,0,0,1,0,0,1
33245,7698,132.55,0,47515.68,2,0,1,0,0,11,378.81,3,2,127,159.58,2,0.8885,1,1,19,6,0,0,0,4.89447593955597,1,0,1,1,0,0,1
29530,4260,52.95,3,87518.65,2,1,2,0,0,5,478.22,4,3,231,4345.13,2,0.612,0,1,8,1,0,0,0,3.9880576917041437,0,0,0,1,0,0,0
27452,2368,6.53,2,4920.73,2,2,4,0,0,9,292.14,1,0,230,4550.47,0,0.4684,0,0,4,2,1,0,1,2.018895041811802,0,0,0,1,0,0,0
45134,138,57.78,2,40802.2,1,2,3,0,0,12,121.99,3,1,224,1504.13,1,0.8047,0,0,17,3,0,1,0,4.073801660990771,1,0,1,1,0,0,0
5528,8686,0.37,0,73556.88,0,2,0,0,0,14,77.51,3,0,39,3465.77,1,0.5732,0,0,0,1,1,0,1,0.31481073984003355,0,0,1,1,0,0,0
11712,4719,17.57,0,61013.18,0,4,1,0,0,6,395.71,3,0,120,2130.89,3,0.0118,0,0,14,1,0,1,0,2.9215473753646144,0,1,0,1,0,0,0
17083,5193,12.74,2,5835.57,1,0,1,0,0,1,421.5,2,0,121,311.56,1,0.0254,0,0,0,3,1,0,0,2.620311286794203,0,1,0,1,0,0,0
9781,8913,40.1,2,22669.97,0,3,2,0,0,9,146.12,1,2,234,3469.8,1,0.9812,1,1,1,5,1,0,0,3.716008121502189,1,0,0,1,0,0,1
45940,8517,155.22,3,74869.58,1,4,1,0,1,8,16.37,4,3,85,1817.33,2,0.8773,0,1,7,1,0,0,0,5.051265270182151,1,0,0,1,0,1,0
45712,4030,57.25,3,47315.78,1,0,4,0,0,5,107.18,1,2,172,2148.24,1,0.3428,0,0,18,0,0,0,0,4.06474409244581,0,0,0,1,0,0,0
47612,5326,91.84,2,34514.84,1,0,2,0,0,5,112.62,1,0,213,81.85,3,0.7275,0,0,20,2,0,0,0,4.530877581406236,1,0,0,1,0,0,0
22674,8519,48.93,2,32492.77,1,0,4,0,0,4,183.61,4,2,38,498.37,3,0.1034,1,1,2,5,1,0,0,3.910622024512518,0,1,0,1,0,0,1
14640,7246,35.94,0,65909.87,0,0,0,0,0,3,394.12,3,1,140,646.34,1,0.7839,0,0,18,4,0,0,0,3.609294974771094,1,0,0,1,0,0,0
19707,7542,40.29,0,40709.92,2,1,0,0,0,4,144.65,0,3,163,2781.26,0,0.4566,0,0,1,2,1,0,0,3.720620339897999,0,0,0,0,0,0,0
24200,5737,89.66,2,70191.71,0,1,1,0,0,7,299.19,3,1,150,2673.15,1,0.0416,0,0,21,3,0,0,0,4.507116245512703,0,1,0,1,0,0,0
47820,5307,1.67,2,25484.06,0,0,0,0,0,7,423.19,0,3,125,3479.23,3,0.2065,1,0,22,6,1,0,1,0.9820784724121582,0,1,0,0,0,0,0
48130,3122,55.24,1,83078.37,2,1,3,0,0,6,135.59,4,3,170,2444.8,3,0.5532,0,1,11,0,0,1,0,4.029628247502409,0,0,0,1,0,0,0
45906,4752,72.38,2,2949.95,0,4,2,0,0,2,200.48,1,0,200,142.79,1,0.1345,0,0,14,0,0,1,0,4.295651418927136,0,1,0,1,0,0,0
13395,7401,137.62,1,7046.93,2,1,1,0,0,11,328.19,2,3,31,3608.62,3,0.9433,0,1,9,1,0,1,0,4.931736376489838,1,0,1,1,0,0,0
9509,5798,273.64,1,56839.24,0,4,3,0,0,9,380.57,4,1,187,3075.82,1,0.1188,0,1,16,0,0,1,0,5.615461149149437,0,1,0,1,0,0,0
12991,2753,99.62,0,38854.06,2,2,2,0,1,10,378.15,2,0,174,4143.83,1,0.0207,0,0,13,0,0,1,0,4.611351045063173,0,1,0,1,0,1,0
4601,5011,46.11,1,29681.58,0,1,3,0,0,11,494.17,3,0,23,1613.65,1,0.0549,1,0,12,6,0,1,0,3.85248529271195,0,1,1,1,0,0,1
9661,4360,200.0,3,45017.41,2,4,0,0,0,14,199.76,0,1,6,4965.57,2,0.1899,0,0,0,0,1,0,0,5.303304908059076,0,1,1,0,0,0,0
18244,1446,21.49,3,99485.67,2,2,1,0,0,6,92.24,4,1,62,1066.81,1,0.0562,0,1,16,0,0,1,0,3.1130707659712242,0,1,0,1,0,0,0
2032,6095,119.69,1,58270.23,1,0,4,0,0,3,439.21,2,2,47,315.87,0,0.6804,0,0,21,4,0,0,0,4.7932252746298065,0,0,0,1,0,0,0
17595,5907,14.21,2,6461.73,2,1,4,0,0,1,186.25,0,0,39,4534.89,0,0.3414,1,0,8,6,0,0,0,2.7219531062712017,0,0,0,0,0,0,0
46214,4183,349.99,3,35104.84,2,0,3,0,0,1,333.37,2,0,231,3008.37,2,0.1558,1,0,2,5,1,0,0,5.8607577330315275,0,1,0,1,0,0,1
30254,2927,171.24,0,71384.98,2,1,3,0,0,3,42.14,4,2,193,1937.93,0,0.4864,0,1,11,3,0,1,0,5.148888853056108,0,0,0,1,0,0,0
47331,2981,24.12,3,40726.71,0,1,4,0,0,10,388.75,1,2,143,88.51,1,0.2005,1,0,22,6,1,0,0,3.223664341599998,0,1,0,1,0,0,1
35712,732,31.3,3,8273.78,2,1,1,0,0,5,229.19,3,1,91,20.45,2,0.143,0,0,17,4,0,1,0,3.475067230228611,0,1,0,1,0,0,0
15918,7207,114.4,2,96905.46,1,3,1,0,0,13,150.57,3,3,26,4480.52,0,0.3625,0,0,9,2,0,1,0,4.748404354073999,0,0,1,1,0,0,0
40580,745,124.89,2,49857.33,0,2,2,0,0,13,256.06,3,3,213,2122.23,3,0.1973,0,0,16,1,0,1,0,4.835408509778168,0,1,1,1,0,0,0
20254,2808,50.63,2,81243.56,2,4,1,1,0,7,364.06,0,2,29,3082.21,0,0.0414,1,0,2,6,1,0,0,3.9441028988915576,0,1,0,0,1,0,0
25793,6183,7.1,2,87474.45,0,1,4,0,0,7,287.68,0,3,31,654.74,3,0.3344,0,0,4,3,1,0,1,2.0918640616783932,0,0,0,0,0,0,0
10889,5273,139.83,3,24856.88,2,0,0,1,0,14,126.21,0,3,197,2423.91,2,0.9734,0,1,2,2,1,0,0,4.947553489209959,1,0,1,0,1,0,0
35957,4847,148.81,2,92590.77,2,1,1,0,1,8,345.75,4,1,152,170.42,3,0.937,0,1,10,3,0,1,0,5.00936782452929,1,0,0,1,0,1,0
46745,3917,42.16,1,88282.92,2,0,2,0,1,4,455.12,2,3,98,2867.04,0,0.0607,0,0,12,3,0,1,0,3.764914140389934,0,1,0,1,0,1,0
42110,5798,22.57,1,16468.73,1,2,0,0,0,9,376.96,4,3,177,1008.4,0,0.3281,1,1,1,5,1,0,0,3.1599747169480397,0,0,0,1,0,0,1
36022,973,581.01,2,14715.25,1,3,1,0,0,6,208.15,0,2,114,3329.95,2,0.499,1,0,5,5,1,0,0,6.366487629714411,0,0,0,0,0,0,0
41237,4128,74.27,1,66204.03,2,1,1,0,0,3,223.0,4,1,117,4157.16,2,0.0364,1,1,21,6,0,0,0,4.321081649046441,0,1,0,1,0,0,1
45273,3399,13.0,3,24095.8,1,4,1,0,0,6,209.67,1,3,87,3374.11,0,0.0023,1,0,10,5,0,1,0,2.6390573296152584,0,1,0,1,0,0,1
8267,8121,238.18,1,51180.51,0,2,3,0,0,8,161.99,0,2,134,4864.41,0,0.7634,1,0,6,6,0,0,0,5.477216406540661,1,0,0,0,0,0,0
21674,8939,7.49,0,42214.12,0,0,1,0,0,5,300.21,0,1,46,3637.38,3,0.1961,1,0,18,5,0,0,1,2.138889000323256,0,1,0,0,0,0,0
17824,2972,19.74,1,20499.03,1,4,2,0,0,3,322.53,4,3,168,1245.76,3,0.6556,0,1,23,2,1,0,0,3.032064202801381,0,0,0,1,0,0,0
2171,2831,142.5,2,8372.05,2,4,3,0,0,10,91.93,1,2,19,3717.94,3,0.1981,0,0,13,1,0,1,0,4.966335035199676,0,1,0,1,0,0,0
49212,3467,48.31,2,85622.32,0,2,2,0,0,13,449.04,1,2,224,1150.2,0,0.4633,0,0,15,0,0,1,0,3.8981269002360346,0,0,1,1,0,0,0
43300,3965,201.59,2,91241.68,2,4,0,0,0,8,114.93,2,0,124,1148.05,1,0.6864,1,0,1,6,1,0,0,5.311184232254861,0,0,0,1,0,0,1
14283,7728,64.71,3,13389.53,2,3,2,0,0,9,487.41,1,0,145,4971.17,3,0.5032,0,0,7,1,0,0,0,4.1852511209097765,0,0,0,1,0,0,0
48631,3178,51.13,3,21926.32,0,1,2,0,0,11,466.93,2,1,88,4705.97,0,0.4527,0,0,18,1,0,0,0,3.9537405987800147,0,0,1,1,0,0,0
1249,4003,111.22,2,49700.9,2,1,4,0,0,12,281.88,2,2,134,1577.86,0,0.354,0,0,9,4,0,1,0,4.720461230322826,0,0,1,1,0,0,0
20887,3238,82.06,0,9724.68,0,3,3,0,0,10,282.16,0,0,164,4074.71,2,0.9815,0,1,8,0,0,0,0,4.419563238202607,1,0,0,0,0,0,0
1934,5766,2.76,2,97204.75,2,2,3,0,0,14,422.26,1,3,117,1927.82,2,0.283,0,0,3,4,1,0,1,1.324418957401803,0,1,1,1,0,0,0
37797,3440,133.56,3,10060.25,1,1,1,0,1,10,22.18,1,3,73,3103.48,0,0.4336,1,0,9,5,0,1,0,4.902010196224638,0,0,0,1,0,1,1
11237,2373,10.02,1,82610.46,2,1,0,0,1,4,74.63,3,3,166,942.33,2,0.8658,0,1,16,4,0,1,0,2.3997118037247684,1,0,0,1,0,1,0
8110,1538,69.29,1,57282.94,2,1,0,0,0,9,73.14,4,1,158,4349.74,2,0.8129,0,1,16,4,0,1,0,4.252629541187814,1,0,0,1,0,0,0
33757,6398,82.86,3,19887.22,2,0,1,1,1,14,170.71,0,0,132,1998.31,3,0.7168,1,0,18,6,0,0,0,4.429148741742616,1,0,1,0,1,1,0
40994,982,23.13,2,56596.05,1,1,2,0,0,4,67.58,3,2,67,774.87,2,0.7526,1,0,17,6,0,1,0,3.1834558796369405,1,0,0,1,0,0,1
37979,8507,58.38,3,6615.9,2,1,4,0,0,13,215.34,2,2,107,2814.56,2,0.3556,0,0,5,4,1,0,0,4.083957469335614,0,0,1,1,0,0,0
9991,7494,70.39,2,41996.85,2,1,0,0,0,14,44.76,1,3,29,2869.44,0,0.0537,0,0,17,4,0,1,0,4.268157803514369,0,1,1,1,0,0,0
19825,8025,103.55,1,48174.34,0,2,3,0,0,4,351.78,0,0,3,3226.21,3,0.66,1,0,1,6,1,0,0,4.649665425874643,0,0,0,0,0,0,0
12573,1987,87.85,1,44461.53,2,0,3,0,0,2,470.37,4,2,103,3019.13,1,0.052,1,1,23,6,1,0,0,4.486949554600661,0,1,0,1,0,0,1
17966,4378,37.12,3,40194.13,2,4,3,0,0,2,144.86,2,3,88,1290.4,1,0.3506,0,0,7,1,0,0,0,3.6407390787860012,0,0,0,1,0,0,0
32594,7051,24.65,1,98871.16,1,4,1,0,0,6,488.6,1,0,67,1164.6,1,0.5696,1,0,19,5,0,0,0,3.2445435716167785,0,0,0,1,0,0,1
43817,1147,11.78,3,26058.44,1,2,2,0,0,7,310.24,0,3,74,2062.1,1,0.1089,0,0,3,3,1,0,0,2.5478814489493886,0,1,0,0,0,0,0
7103,559,132.16,2,57941.52,1,4,2,0,0,12,171.03,0,2,54,1441.0,0,0.6429,0,0,15,2,0,1,0,4.891551412706824,0,0,1,0,0,0,0
1306,2794,36.85,3,23417.62,1,3,1,0,0,14,271.32,4,1,31,2900.92,2,0.9597,0,1,22,3,1,0,0,3.6336309798834576,1,0,1,1,0,0,0
34007,127,19.03,1,32412.41,2,1,3,0,0,6,415.27,0,0,8,53.85,3,0.1043,1,0,10,6,0,1,0,2.997231149677727,0,1,0,0,0,0,0
14410,4528,87.3,3,46826.09,0,1,0,0,0,11,467.46,4,0,191,1683.27,1,0.9219,1,1,2,6,1,0,0,4.480740107609915,1,0,1,1,0,0,1
